spring_id,model,horizon,nse,mae,rmse,smape,emissions [kg CO₂],energy [kWh]
395137,BASELINE_LASTKNOWN,4,-0.3826803358513977,0.22856087580837306,0.41970602094334836,59.10783883695917,3.787716596165044e-06,3.418146587161178e-05
395145,BASELINE_LASTKNOWN,1,-0.11903264750423981,0.4046605862255599,1.1358117476628145,31.152143854273387,3.783737991829383e-06,3.414556177877291e-05
395145,BASELINE_LASTKNOWN,2,-0.5315649250667964,0.528354725661322,1.328793568645748,44.44612243880522,3.783737991829383e-06,3.414556177877291e-05
395145,BASELINE_LASTKNOWN,3,-0.6765451962003082,0.5814805172180503,1.390426220146106,51.677767524226766,3.783737991829383e-06,3.414556177877291e-05
395145,BASELINE_LASTKNOWN,4,-0.771457349144163,0.6072927169827538,1.429434448548503,55.49576685582904,3.783737991829383e-06,3.414556177877291e-05
395210,BASELINE_LASTKNOWN,1,0.08410573281131062,0.5212102799431666,1.4094900954183598,28.899322861439206,3.7795963527748396e-06,3.4108186412796806e-05
395210,BASELINE_LASTKNOWN,2,-0.1728617379557924,0.6634621971122461,1.5952201809144488,40.14633651788714,3.7795963527748396e-06,3.4108186412796806e-05
395210,BASELINE_LASTKNOWN,3,-0.2841887073029854,0.7275579144426099,1.669421901571716,45.92326114357234,3.7795963527748396e-06,3.4108186412796806e-05
395210,BASELINE_LASTKNOWN,4,-0.2899326598390677,0.7498155466379941,1.6733008471786741,49.29255245347889,3.7795963527748396e-06,3.4108186412796806e-05
395244,BASELINE_LASTKNOWN,1,0.9363834867560251,0.03408811642613086,0.07431600249262613,6.009863047105644,3.779109714307983e-06,3.4103794844493225e-05
395244,BASELINE_LASTKNOWN,2,0.8607965502794028,0.05437228441021981,0.10992448244804012,9.481568141400984,3.779109714307983e-06,3.4103794844493225e-05
395244,BASELINE_LASTKNOWN,3,0.7728953902534241,0.07235992528940792,0.14039555954350602,12.729349267882283,3.779109714307983e-06,3.4103794844493225e-05
395244,BASELINE_LASTKNOWN,4,0.7019153575302525,0.08621103574889082,0.1608346479272324,15.416505910759078,3.779109714307983e-06,3.4103794844493225e-05
395251,BASELINE_LASTKNOWN,1,0.7164217264517827,0.2074899120617488,0.4821720263321258,15.218000624731733,3.771739128570646e-06,3.4037280516285655e-05
