spring_id,model,horizon,nse,mae,rmse,smape,emissions training [kg CO₂],energy training [kWh],emissions inference [kg CO₂],energy inference [kWh],lstm_units,dropout,learning_rate,n_dense_layers
395764,LSTM_ENERGY,2,0.31188158692998214,0.4640130728265104,0.9165811378826032,51.04278336655968,0.0007754004758431166,0.006997441394822913,2.0447254726187947e-05,0.0001845220258292238,96,0.1,0.001,1
395764,LSTM_ENERGY,3,0.2819068808074856,0.47820013265623845,0.9350947669148859,54.78936902716796,0.0007754004758431166,0.006997441394822913,2.0447254726187947e-05,0.0001845220258292238,96,0.1,0.001,1
395764,LSTM_ENERGY,4,0.25295334862472196,0.4917385802159205,0.9556310310625086,59.08499128033809,0.0007754004758431166,0.006997441394822913,2.0447254726187947e-05,0.0001845220258292238,96,0.1,0.001,1
395772,LSTM_ENERGY,1,0.8221518391879648,0.04889589329386946,0.09255201371485215,16.144980793339975,0.0008401506659347069,0.007581766107774492,2.432855377563639e-05,0.0002195480072161534,128,0.1,0.001,1
395772,LSTM_ENERGY,2,0.7266126257988845,0.06075732262994759,0.11477719356115981,19.5519801116699,0.0008401506659347069,0.007581766107774492,2.432855377563639e-05,0.0002195480072161534,128,0.1,0.001,1
395772,LSTM_ENERGY,3,0.6565283856528978,0.06819496258534004,0.1286776133472155,21.65455593170728,0.0008401506659347069,0.007581766107774492,2.432855377563639e-05,0.0002195480072161534,128,0.1,0.001,1
395772,LSTM_ENERGY,4,0.6168775793129684,0.07275888324360327,0.13593716331170738,23.279822783524327,0.0008401506659347069,0.007581766107774492,2.432855377563639e-05,0.0002195480072161534,128,0.1,0.001,1
396192,LSTM_ENERGY,1,0.8911817300857785,0.009165829009635558,0.010310303312141713,6.2359002903090985,0.0011043961459669873,0.009966394848635414,2.147815514797636e-05,0.000193825173699386,96,0.1,0.01,0
396192,LSTM_ENERGY,2,0.8512319322131877,0.009923976155790853,0.012081012723771597,6.716793164951591,0.0011043961459669873,0.009966394848635414,2.147815514797636e-05,0.000193825173699386,96,0.1,0.01,0
396192,LSTM_ENERGY,3,0.8062536267009472,0.010702849379791868,0.013824213596661129,7.218944071677416,0.0011043961459669873,0.009966394848635414,2.147815514797636e-05,0.000193825173699386,96,0.1,0.01,0
396192,LSTM_ENERGY,4,0.7495115964543769,0.011943973730078826,0.01576611708117623,8.105349179958669,0.0011043961459669873,0.009966394848635414,2.147815514797636e-05,0.000193825173699386,96,0.1,0.01,0
396226,LSTM_ENERGY,1,0.7490983093124624,0.004869089417395597,0.007345822600167277,6.689912215992937,0.0008955886551981031,0.008082054788272959,2.4901667883546612e-05,0.0002247199570763691,96,0.1,0.0001,0
396226,LSTM_ENERGY,2,0.8031032967861862,0.004475630043666349,0.006507580377299883,6.094843142599982,0.0008955886551981031,0.008082054788272959,2.4901667883546612e-05,0.0002247199570763691,96,0.1,0.0001,0
396226,LSTM_ENERGY,3,0.8005935859068656,0.004405299098522293,0.0065491373171154684,6.039205184768093,0.0008955886551981031,0.008082054788272959,2.4901667883546612e-05,0.0002247199570763691,96,0.1,0.0001,0
396226,LSTM_ENERGY,4,0.7229297843107649,0.005068085950243826,0.0077201301383934525,7.0380107731200585,0.0008955886551981031,0.008082054788272959,2.4901667883546612e-05,0.0002247199570763691,96,0.1,0.0001,0
396291,LSTM_ENERGY,1,0.9695882509466531,0.023689022626866202,0.030509748017596157,6.411375305659098,0.0004931379957799308,0.004450221959534444,2.2370753340547764e-05,0.0002018802416755204,64,0.1,0.01,0
396291,LSTM_ENERGY,2,0.9678330818667484,0.01956654158951449,0.03137708558924711,5.238908817909452,0.0004931379957799308,0.004450221959534444,2.2370753340547764e-05,0.0002018802416755204,64,0.1,0.01,0
396291,LSTM_ENERGY,3,0.9530090391921224,0.022456822795617233,0.03792333756842803,5.849819399871332,0.0004931379957799308,0.004450221959534444,2.2370753340547764e-05,0.0002018802416755204,64,0.1,0.01,0
396291,LSTM_ENERGY,4,0.9296020362557558,0.028166904109977565,0.04641623161769973,7.2947480117465275,0.0004931379957799308,0.004450221959534444,2.2370753340547764e-05,0.0002018802416755204,64,0.1,0.01,0
396333,LSTM_ENERGY,1,0.5433378859373903,0.007808119725231215,0.008851837652474555,4.978020522982046,0.0007561519163263622,0.006823736746258187,1.9604951463750432e-05,0.00017692083405904083,64,0.1,0.01,1
396333,LSTM_ENERGY,2,0.5451201861273237,0.007385024074290498,0.008823338524565379,4.714521383314651,0.0007561519163263622,0.006823736746258187,1.9604951463750432e-05,0.00017692083405904083,64,0.1,0.01,1
