spring_id,model,horizon,nse,mae,rmse,smape,emissions training [kg CO₂],energy training [kWh],emissions inference [kg CO₂],energy inference [kWh],hidden_size,learning_rate,lstm_layers,type_flag
395541,TFT_LARGE_WEATHER,1,0.9489428530078375,0.00830110881702281,0.017194058873866897,9.669351790961416,0.1720185790697692,1.5523461274028911,5.464726541673145e-05,0.0004931529565095066,96,0.0001,2,TRAIN
395541,TFT_LARGE_WEATHER,2,0.8948747417291336,0.01341175185512281,0.02472855570344459,16.153463339716428,0.1720185790697692,1.5523461274028911,5.464726541673145e-05,0.0004931529565095066,96,0.0001,2,TRAIN
395541,TFT_LARGE_WEATHER,3,0.8510555430727539,0.016914997903395856,0.02948422565136713,21.486156203169134,0.1720185790697692,1.5523461274028911,5.464726541673145e-05,0.0004931529565095066,96,0.0001,2,TRAIN
395541,TFT_LARGE_WEATHER,4,0.8245057858804118,0.019192620712432985,0.032075386891214655,25.454952780863856,0.1720185790697692,1.5523461274028911,5.464726541673145e-05,0.0004931529565095066,96,0.0001,2,TRAIN
395582,TFT_LARGE_WEATHER,1,0.6023198548904343,0.0012998864388154457,0.00203358846949943,43.83754744109846,0.1720185790697692,1.5523461274028911,3.750426095514456e-05,0.00033844945452789015,96,0.0001,2,TRAIN
395582,TFT_LARGE_WEATHER,2,0.39634324134745047,0.0016155017023742305,0.002504668116659875,48.2326473593359,0.1720185790697692,1.5523461274028911,3.750426095514456e-05,0.00033844945452789015,96,0.0001,2,TRAIN
395582,TFT_LARGE_WEATHER,3,0.34998801819634495,0.0018255177913437668,0.0025986361172209115,51.80676325977001,0.1720185790697692,1.5523461274028911,3.750426095514456e-05,0.00033844945452789015,96,0.0001,2,TRAIN
395582,TFT_LARGE_WEATHER,4,0.2877185404444512,0.0019584314942790405,0.002719275425467776,54.105019542144404,0.1720185790697692,1.5523461274028911,3.750426095514456e-05,0.00033844945452789015,96,0.0001,2,TRAIN
395731,TFT_LARGE_WEATHER,1,0.9832391510817983,0.0007669007066094828,0.0019161124698473286,2.3482193687952266,0.1720185790697692,1.5523461274028911,8.64697186076817e-05,0.0007803281107432562,96,0.0001,2,TRAIN
395731,TFT_LARGE_WEATHER,2,0.9631240633772744,0.0011489725057134566,0.0028470491712588707,3.4991432812364556,0.1720185790697692,1.5523461274028911,8.64697186076817e-05,0.0007803281107432562,96,0.0001,2,TRAIN
395731,TFT_LARGE_WEATHER,3,0.9415009204228699,0.001540582704735976,0.003592208086262012,4.643165873429721,0.1720185790697692,1.5523461274028911,8.64697186076817e-05,0.0007803281107432562,96,0.0001,2,TRAIN
395731,TFT_LARGE_WEATHER,4,0.9193158328904878,0.0019184499831474346,0.004226775525821235,5.739023903880209,0.1720185790697692,1.5523461274028911,8.64697186076817e-05,0.0007803281107432562,96,0.0001,2,TRAIN
395749,TFT_LARGE_WEATHER,1,0.355329726999015,0.002318214349870383,0.006368574273995366,3.4859856641135902,0.1720185790697692,1.5523461274028911,2.045675949715564e-05,0.0001846077996711154,96,0.0001,2,TRAIN
395749,TFT_LARGE_WEATHER,2,-0.24695551320732445,0.0030053046117773058,0.0086161260783005,4.476085205258589,0.1720185790697692,1.5523461274028911,2.045675949715564e-05,0.0001846077996711154,96,0.0001,2,TRAIN
395749,TFT_LARGE_WEATHER,3,-0.3830228688477051,0.0033048682257975815,0.009039201122902721,4.975362216750581,0.1720185790697692,1.5523461274028911,2.045675949715564e-05,0.0001846077996711154,96,0.0001,2,TRAIN
395749,TFT_LARGE_WEATHER,4,-0.3138705479158117,0.0033609816933543395,0.008815452985461875,5.149787559116911,0.1720185790697692,1.5523461274028911,2.045675949715564e-05,0.0001846077996711154,96,0.0001,2,TRAIN
395756,TFT_LARGE_WEATHER,1,0.9935982657058712,0.008015832491352883,0.016255974533690532,2.5976108800720024,0.1720185790697692,1.5523461274028911,0.00010526227779351108,0.0009499176785322085,96,0.0001,2,TRAIN
395756,TFT_LARGE_WEATHER,2,0.9843965287447054,0.012525155250205635,0.02537781934561777,3.9337124087902993,0.1720185790697692,1.5523461274028911,0.00010526227779351108,0.0009499176785322085,96,0.0001,2,TRAIN
395756,TFT_LARGE_WEATHER,3,0.9743653174145044,0.01676557040583734,0.032526597051607924,5.181546622120913,0.1720185790697692,1.5523461274028911,0.00010526227779351108,0.0009499176785322085,96,0.0001,2,TRAIN
395756,TFT_LARGE_WEATHER,4,0.9639516110039758,0.020472516826114583,0.03856956001033469,6.240135747707931,0.1720185790697692,1.5523461274028911,0.00010526227779351108,0.0009499176785322085,96,0.0001,2,TRAIN
395764,TFT_LARGE_WEATHER,1,0.6327782614542977,0.2796384964568109,0.6669495532575611,26.963810980568656,0.1720185790697692,1.5523461274028911,8.572622849655474e-05,0.0007736186378420635,96,0.0001,2,TRAIN
395764,TFT_LARGE_WEATHER,2,0.6104629377906017,0.31355854409246625,0.6896261457352761,33.78770340356959,0.1720185790697692,1.5523461274028911,8.572622849655474e-05,0.0007736186378420635,96,0.0001,2,TRAIN
395764,TFT_LARGE_WEATHER,3,0.5943794940415367,0.33394702676269056,0.7027893880271089,39.01685091071258,0.1720185790697692,1.5523461274028911,8.572622849655474e-05,0.0007736186378420635,96,0.0001,2,TRAIN
395764,TFT_LARGE_WEATHER,4,0.592491005522965,0.3493124758378119,0.7058054075186396,42.47716303756779,0.1720185790697692,1.5523461274028911,8.572622849655474e-05,0.0007736186378420635,96,0.0001,2,TRAIN
395772,TFT_LARGE_WEATHER,1,0.9124881575101378,0.02981245685066201,0.06492240462836228,8.180403021467777,0.1720185790697692,1.5523461274028911,9.751838148492027e-05,0.0008800344862011359,96,0.0001,2,TRAIN
395772,TFT_LARGE_WEATHER,2,0.8619459096414206,0.039699487465870834,0.08156259108448259,11.355088786178658,0.1720185790697692,1.5523461274028911,9.751838148492027e-05,0.0008800344862011359,96,0.0001,2,TRAIN
395772,TFT_LARGE_WEATHER,3,0.8377980585554693,0.044651288824703,0.08842714341185995,13.10686196682326,0.1720185790697692,1.5523461274028911,9.751838148492027e-05,0.0008800344862011359,96,0.0001,2,TRAIN
395772,TFT_LARGE_WEATHER,4,0.8185580473438009,0.048232853823358866,0.09354881153215983,14.269268478191306,0.1720185790697692,1.5523461274028911,9.751838148492027e-05,0.0008800344862011359,96,0.0001,2,TRAIN
