spring_id,spring_type,model,horizon,nse,mae,rmse,smape,emissions training [kg CO₂],energy training [kWh],emissions inference [kg CO₂],energy inference [kWh],head_size,num_heads,ff_dim,num_transformer_blocks,mlp_units
395764,TRAIN,TRANSFORMER_LARGE,3,0.25726929764961537,0.47881813649204064,0.9510009095073002,53.897955585354545,0.398871578417623,3.5995341516949697,3.602625493493358e-05,0.0003251114945577517,8,4,16,2,64
395764,TRAIN,TRANSFORMER_LARGE,4,0.23659982373505561,0.4990825061800964,0.9660342180267737,58.04588051866263,0.398871578417623,3.5995341516949697,3.602625493493358e-05,0.0003251114945577517,8,4,16,2,64
395772,TRAIN,TRANSFORMER_LARGE,1,0.8740898888417685,0.03596313741863879,0.07787382142339197,10.08867224647233,0.398871578417623,3.5995341516949697,3.980987842105314e-05,0.00035925602300340345,8,4,16,2,64
395772,TRAIN,TRANSFORMER_LARGE,2,0.7763630375323424,0.05268157159633978,0.10380975523995764,15.462635702147677,0.398871578417623,3.5995341516949697,3.980987842105314e-05,0.00035925602300340345,8,4,16,2,64
395772,TRAIN,TRANSFORMER_LARGE,3,0.7184418477280696,0.06262525193552095,0.11650421146656911,19.084181167754938,0.398871578417623,3.5995341516949697,3.980987842105314e-05,0.00035925602300340345,8,4,16,2,64
395772,TRAIN,TRANSFORMER_LARGE,4,0.6847593859635921,0.06808334288406999,0.12330778636954533,21.262479241299026,0.398871578417623,3.5995341516949697,3.980987842105314e-05,0.00035925602300340345,8,4,16,2,64
396192,TRAIN,TRANSFORMER_LARGE,1,0.980612868993763,0.0021386186922302346,0.004351883951012533,1.2698947816896509,0.398871578417623,3.5995341516949697,3.7868759835163976e-05,0.0003417387993643647,8,4,16,2,64
396192,TRAIN,TRANSFORMER_LARGE,2,0.9583141517362376,0.003241006818751206,0.006395033181477157,1.9811133805994756,0.398871578417623,3.5995341516949697,3.7868759835163976e-05,0.0003417387993643647,8,4,16,2,64
396192,TRAIN,TRANSFORMER_LARGE,3,0.9315890671913625,0.0045296556804954695,0.00821459961821,2.825113071023903,0.398871578417623,3.5995341516949697,3.7868759835163976e-05,0.0003417387993643647,8,4,16,2,64
396192,TRAIN,TRANSFORMER_LARGE,4,0.8955977628689012,0.005732996955424196,0.010178548195253767,3.6036039263005075,0.398871578417623,3.5995341516949697,3.7868759835163976e-05,0.0003417387993643647,8,4,16,2,64
396226,TRAIN,TRANSFORMER_LARGE,1,0.9877565111519042,0.0012262616848195778,0.0016227112128744433,1.6470691609412451,0.398871578417623,3.5995341516949697,3.958292618812099e-05,0.00035720793946613174,8,4,16,2,64
396226,TRAIN,TRANSFORMER_LARGE,2,0.9875629480692762,0.001256551900129384,0.0016355319880076084,1.685555250292542,0.398871578417623,3.5995341516949697,3.958292618812099e-05,0.00035720793946613174,8,4,16,2,64
396226,TRAIN,TRANSFORMER_LARGE,3,0.9861895052271725,0.0013313005237989778,0.0017235312157281647,1.782588583056403,0.398871578417623,3.5995341516949697,3.958292618812099e-05,0.00035720793946613174,8,4,16,2,64
396226,TRAIN,TRANSFORMER_LARGE,4,0.9834124154232269,0.0014548140819272486,0.0018889535344993821,1.9474485903632068,0.398871578417623,3.5995341516949697,3.958292618812099e-05,0.00035720793946613174,8,4,16,2,64
396291,TRAIN,TRANSFORMER_LARGE,1,0.9912499003333733,0.009633792414707708,0.01636531698062622,2.5498338770130182,0.398871578417623,3.5995341516949697,4.103381011836148e-05,0.0003703011417388142,8,4,16,2,64
396291,TRAIN,TRANSFORMER_LARGE,2,0.9775410811762444,0.014708906646996369,0.026218165356106223,3.7004234912690954,0.398871578417623,3.5995341516949697,4.103381011836148e-05,0.0003703011417388142,8,4,16,2,64
396291,TRAIN,TRANSFORMER_LARGE,3,0.9601101313331425,0.0195927008243673,0.03494062688613903,4.812545441219818,0.398871578417623,3.5995341516949697,4.103381011836148e-05,0.0003703011417388142,8,4,16,2,64
396291,TRAIN,TRANSFORMER_LARGE,4,0.9402938677496289,0.02428682207814203,0.04274637577175545,5.981752210719705,0.398871578417623,3.5995341516949697,4.103381011836148e-05,0.0003703011417388142,8,4,16,2,64
396333,TRAIN,TRANSFORMER_LARGE,1,0.8968628019856958,0.002284602806013782,0.0042067200648987155,1.4231005436809843,0.398871578417623,3.5995341516949697,3.548046423956958e-05,0.000320186119188983,8,4,16,2,64
396333,TRAIN,TRANSFORMER_LARGE,2,0.8340374780463773,0.003035763992808917,0.005329538730501239,1.9120400734542708,0.398871578417623,3.5995341516949697,3.548046423956958e-05,0.000320186119188983,8,4,16,2,64
396333,TRAIN,TRANSFORMER_LARGE,3,0.8024668777383203,0.003380941786089769,0.005808088253424636,2.143187664873902,0.398871578417623,3.5995341516949697,3.548046423956958e-05,0.000320186119188983,8,4,16,2,64
396333,TRAIN,TRANSFORMER_LARGE,4,0.767659688700242,0.0037305410883675828,0.006296238204431422,2.365843227305032,0.398871578417623,3.5995341516949697,3.548046423956958e-05,0.000320186119188983,8,4,16,2,64
396440,TRAIN,TRANSFORMER_LARGE,1,0.9209343380440489,0.0005357421681246564,0.0010584334571192902,3.396694897612815,0.398871578417623,3.5995341516949697,4.21244946779283e-05,0.0003801437992088249,8,4,16,2,64
396440,TRAIN,TRANSFORMER_LARGE,2,0.9673172193534626,0.0003779069372508264,0.0006805295387901291,2.3872213229294723,0.398871578417623,3.5995341516949697,4.21244946779283e-05,0.0003801437992088249,8,4,16,2,64
396440,TRAIN,TRANSFORMER_LARGE,3,0.9889667616757545,0.00026765742426633206,0.0003954194489587645,1.600652386133512,0.398871578417623,3.5995341516949697,4.21244946779283e-05,0.0003801437992088249,8,4,16,2,64
396440,TRAIN,TRANSFORMER_LARGE,4,0.9191247118849976,0.0005844425485516001,0.0010706169095874396,3.6279988091353337,0.398871578417623,3.5995341516949697,4.21244946779283e-05,0.0003801437992088249,8,4,16,2,64
396564,UNSEEN_MEANSCALING,TRANSFORMER_LARGE,1,0.6789804551631025,0.03547159046863571,0.05645170600454974,11.062391917554566,0.398871578417623,3.5995341516949697,3.793803139287492e-05,0.00034236392622527274,8,4,16,2,64
396564,UNSEEN_MEANSCALING,TRANSFORMER_LARGE,2,0.628809203432148,0.03751599629141161,0.06061563497908321,12.041679708317195,0.398871578417623,3.5995341516949697,3.793803139287492e-05,0.00034236392622527274,8,4,16,2,64
396564,UNSEEN_MEANSCALING,TRANSFORMER_LARGE,3,0.5975400464434842,0.03888046449911394,0.06302212094865646,12.84515434691127,0.398871578417623,3.5995341516949697,3.793803139287492e-05,0.00034236392622527274,8,4,16,2,64
396564,UNSEEN_MEANSCALING,TRANSFORMER_LARGE,4,0.5414761827548527,0.04204374097467958,0.06717281064907747,14.253648540325358,0.398871578417623,3.5995341516949697,3.793803139287492e-05,0.00034236392622527274,8,4,16,2,64
396705,UNSEEN,TRANSFORMER_LARGE,1,0.9731607444955769,0.009476473349455625,0.01890118896619084,6.1910265492489085,0.398871578417623,3.5995341516949697,3.910681253425419e-05,0.00035291135016292635,8,4,16,2,64
396705,UNSEEN,TRANSFORMER_LARGE,2,0.9269231407936106,0.015114990339894057,0.031189659278404096,9.049007906227738,0.398871578417623,3.5995341516949697,3.910681253425419e-05,0.00035291135016292635,8,4,16,2,64
396705,UNSEEN,TRANSFORMER_LARGE,3,0.8866965514356352,0.020094859047749457,0.03883812184052684,12.648065398314797,0.398871578417623,3.5995341516949697,3.910681253425419e-05,0.00035291135016292635,8,4,16,2,64
396705,UNSEEN,TRANSFORMER_LARGE,4,0.8558229760850136,0.023101354249880517,0.04381276778612506,13.92439637586302,0.398871578417623,3.5995341516949697,3.910681253425419e-05,0.00035291135016292635,8,4,16,2,64
396721,UNSEEN_MEANSCALING,TRANSFORMER_LARGE,1,0.47190234892922356,0.01141145049670174,0.015328943938497366,33.18984690571163,0.398871578417623,3.5995341516949697,3.7583088973232084e-05,0.00033916082169108114,8,4,16,2,64
396721,UNSEEN_MEANSCALING,TRANSFORMER_LARGE,2,0.7983605729811267,0.007771405298937562,0.009475186713799587,24.55876688811413,0.398871578417623,3.5995341516949697,3.7583088973232084e-05,0.00033916082169108114,8,4,16,2,64
396721,UNSEEN_MEANSCALING,TRANSFORMER_LARGE,3,0.8102447499987209,0.00771627021495656,0.00919434328774049,23.754539406686373,0.398871578417623,3.5995341516949697,3.7583088973232084e-05,0.00033916082169108114,8,4,16,2,64
396721,UNSEEN_MEANSCALING,TRANSFORMER_LARGE,4,0.7554153251554798,0.008755491209949473,0.010441013174910259,26.090115819785183,0.398871578417623,3.5995341516949697,3.7583088973232084e-05,0.00033916082169108114,8,4,16,2,64
