spring_id,model,horizon,nse,mae,rmse,smape,emissions training [kg CO₂],energy training [kWh],emissions inference [kg CO₂],energy inference [kWh],head_size,num_heads,ff_dim,num_transformer_blocks,mlp_units
395582,TRANSFORMER_ENERGY,2,0.12484619547674336,0.002521589644454568,0.00301576395595304,63.70603418360844,0.0009417191060328693,0.00849834951117992,1.0999006272179388e-05,9.925825968468568e-05,8,4,16,2,64
395582,TRANSFORMER_ENERGY,3,0.14435951878582076,0.0024229185893988193,0.0029814700481437455,61.83810673682845,0.0009417191060328693,0.00849834951117992,1.0999006272179388e-05,9.925825968468568e-05,8,4,16,2,64
395582,TRANSFORMER_ENERGY,4,-0.16445656247500495,0.002975206948391552,0.0034768745759641306,69.90845992949724,0.0009417191060328693,0.00849834951117992,1.0999006272179388e-05,9.925825968468568e-05,8,4,16,2,64
395731,TRANSFORMER_ENERGY,1,0.9642434745936066,0.0016959307732973966,0.0027986632605032044,5.957871904061019,0.0008030481694980905,0.007246942294138636,1.9109627998344743e-05,0.0001724508897803915,16,2,32,2,64
395731,TRANSFORMER_ENERGY,2,0.9463780522850079,0.0019276787901368706,0.0034331654267540554,6.7185153729826945,0.0008030481694980905,0.007246942294138636,1.9109627998344743e-05,0.0001724508897803915,16,2,32,2,64
395731,TRANSFORMER_ENERGY,3,0.9283462989450264,0.0022195204285472337,0.003975632968672237,7.577791852853289,0.0008030481694980905,0.007246942294138636,1.9109627998344743e-05,0.0001724508897803915,16,2,32,2,64
395731,TRANSFORMER_ENERGY,4,0.9081681623738997,0.0025824405991255474,0.00450932628932037,8.748156427239426,0.0008030481694980905,0.007246942294138636,1.9109627998344743e-05,0.0001724508897803915,16,2,32,2,64
395749,TRANSFORMER_ENERGY,1,-0.06787988928175515,0.0035037454035229277,0.008196616195058555,5.724973215731175,0.0006512116373824104,0.005876724879818164,6.948228224854556e-06,6.270285009614984e-05,8,2,32,1,64
395749,TRANSFORMER_ENERGY,2,-0.06561486295583063,0.0034134940752054608,0.007965016871978727,5.610919516877128,0.0006512116373824104,0.005876724879818164,6.948228224854556e-06,6.270285009614984e-05,8,2,32,1,64
395749,TRANSFORMER_ENERGY,3,-0.0685225044390414,0.003346809978103033,0.00794524338823498,5.497986449965385,0.0006512116373824104,0.005876724879818164,6.948228224854556e-06,6.270285009614984e-05,8,2,32,1,64
395749,TRANSFORMER_ENERGY,4,-0.06758187437481755,0.0033592743193194504,0.007946372887408994,5.522289262372227,0.0006512116373824104,0.005876724879818164,6.948228224854556e-06,6.270285009614984e-05,8,2,32,1,64
395756,TRANSFORMER_ENERGY,1,0.9758913936897925,0.021453092135000015,0.03154643157499375,8.781629950260303,0.000957395334824739,0.008639816399169215,1.7747289651607652e-05,0.0001601567488323255,8,4,16,2,64
395756,TRANSFORMER_ENERGY,2,0.955356915420964,0.024789252135148078,0.04292603605152608,9.64073862834663,0.000957395334824739,0.008639816399169215,1.7747289651607652e-05,0.0001601567488323255,8,4,16,2,64
395756,TRANSFORMER_ENERGY,3,0.9311128772621667,0.028606958066568877,0.05332043455807142,10.478270568065904,0.000957395334824739,0.008639816399169215,1.7747289651607652e-05,0.0001601567488323255,8,4,16,2,64
395756,TRANSFORMER_ENERGY,4,0.910350414893724,0.031723065879835116,0.060824128665944825,11.292475660859928,0.000957395334824739,0.008639816399169215,1.7747289651607652e-05,0.0001601567488323255,8,4,16,2,64
395764,TRANSFORMER_ENERGY,1,0.45584367325333974,0.40255619704352175,0.8118777440434806,44.7173463469098,0.00046573409851033594,0.0042029211503297114,1.474052257425442e-05,0.0001330228005473633,8,2,16,1,64
