spring_id,model,horizon,nse,mae,rmse,smape,emissions training [kg CO₂],energy training [kWh],emissions inference [kg CO₂],energy inference [kWh],embedding_dim,dropout,learning_rate,architecture
396333,xLSTM,1,0.8821464944893864,0.0025888550425740733,0.00449683757639152,1.625648245949997,0.0017678412997116021,0.015953518569393227,2.60353154627054e-05,0.00023495032544043428,96,0.1,0.0001,slstm_first
396333,xLSTM,2,0.8139084447684835,0.0035640669449290073,0.005643492376502387,2.266898170284332,0.0017678412997116021,0.015953518569393227,2.60353154627054e-05,0.00023495032544043428,96,0.1,0.0001,slstm_first
396333,xLSTM,3,0.7884463944528678,0.003839371964201432,0.006010677940414621,2.444744531918368,0.0017678412997116021,0.015953518569393227,2.60353154627054e-05,0.00023495032544043428,96,0.1,0.0001,slstm_first
396333,xLSTM,4,0.7561854852471346,0.004090440441883343,0.00644983560247566,2.606543852539586,0.0017678412997116021,0.015953518569393227,2.60353154627054e-05,0.00023495032544043428,96,0.1,0.0001,slstm_first
396440,xLSTM,1,0.9795213880815168,0.0003679111088753449,0.0005386663700146681,2.2505350253154965,0.003946846963415345,0.035617504994182446,2.909741667475895e-05,0.000262583625191847,96,0.1,0.0001,slstm_first
396440,xLSTM,2,0.9810446765253331,0.00035041282808040934,0.0005182664336784816,2.154880386991739,0.003946846963415345,0.035617504994182446,2.909741667475895e-05,0.000262583625191847,96,0.1,0.0001,slstm_first
396440,xLSTM,3,0.9904389999602078,0.00029815901830863785,0.00036809353320081033,1.6977767593387167,0.003946846963415345,0.035617504994182446,2.909741667475895e-05,0.000262583625191847,96,0.1,0.0001,slstm_first
396440,xLSTM,4,0.9896233738833268,0.00032440856693021197,0.0003834901938832482,1.7937592067773127,0.003946846963415345,0.035617504994182446,2.909741667475895e-05,0.000262583625191847,96,0.1,0.0001,slstm_first
396705,xLSTM,1,0.9468172879628265,0.01650505879199803,0.026606584767069345,20.491699579089122,0.0014616432194049617,0.013190297254854726,2.71547476856331e-05,0.00024505241025911547,64,0.1,0.0001,slstm_second
396705,xLSTM,2,0.8765408095140614,0.02375218742368806,0.040539875103593796,31.57938843698306,0.0014616432194049617,0.013190297254854726,2.71547476856331e-05,0.00024505241025911547,64,0.1,0.0001,slstm_second
396705,xLSTM,3,0.8263862263862749,0.026274479482298142,0.04807604623229059,25.233849701537654,0.0014616432194049617,0.013190297254854726,2.71547476856331e-05,0.00024505241025911547,64,0.1,0.0001,slstm_second
396705,xLSTM,4,0.7979723269859347,0.03125397052504409,0.0518630546393301,31.202433199015626,0.0014616432194049617,0.013190297254854726,2.71547476856331e-05,0.00024505241025911547,64,0.1,0.0001,slstm_second
