spring_id,spring_type,model,horizon,nse,mae,rmse,smape,emissions training [kg CO₂],energy training [kWh],emissions inference [kg CO₂],energy inference [kWh],head_size,num_heads,ff_dim,num_transformer_blocks,mlp_units
395541,TRAIN,TRANSFORMER_LARGE_ENERGY,2,0.8448084890463459,0.015445193007692358,0.03004548331624161,18.92052229038959,0.08783316579707734,0.7926322582128049,1.1692295428491292e-05,0.00010551470444077621,8,4,16,2,64
395541,TRAIN,TRANSFORMER_LARGE_ENERGY,3,0.7684938437936157,0.020560517204667637,0.036758588443633076,25.76266328656037,0.08783316579707734,0.7926322582128049,1.1692295428491292e-05,0.00010551470444077621,8,4,16,2,64
395541,TRAIN,TRANSFORMER_LARGE_ENERGY,4,0.7137592975328093,0.024544949564271282,0.04096436212511213,31.789942734851746,0.08783316579707734,0.7926322582128049,1.1692295428491292e-05,0.00010551470444077621,8,4,16,2,64
395582,TRAIN,TRANSFORMER_LARGE_ENERGY,1,0.7027456508084944,0.0012177389599287568,0.001758167408749956,43.64329525716409,0.08783316579707734,0.7926322582128049,9.94366104181975e-06,8.973451468992304e-05,8,4,16,2,64
395582,TRAIN,TRANSFORMER_LARGE_ENERGY,2,0.613284115941004,0.0014145860732541306,0.002004708164367362,47.63825335070881,0.08783316579707734,0.7926322582128049,9.94366104181975e-06,8.973451468992304e-05,8,4,16,2,64
395582,TRAIN,TRANSFORMER_LARGE_ENERGY,3,0.48191173654092234,0.0016781870103356634,0.002319992955432103,53.58731618247251,0.08783316579707734,0.7926322582128049,9.94366104181975e-06,8.973451468992304e-05,8,4,16,2,64
395582,TRAIN,TRANSFORMER_LARGE_ENERGY,4,0.4298594743201747,0.0018184536382465815,0.002432866811138303,55.5167984815573,0.08783316579707734,0.7926322582128049,9.94366104181975e-06,8.973451468992304e-05,8,4,16,2,64
395731,TRAIN,TRANSFORMER_LARGE_ENERGY,1,0.9791777215899987,0.00123189026562672,0.00213568459999019,3.919944223003175,0.08783316579707734,0.7926322582128049,1.722792338105309e-05,0.00015546983522590597,8,4,16,2,64
395731,TRAIN,TRANSFORMER_LARGE_ENERGY,2,0.9594320121720747,0.0012753589464960203,0.0029861744244344458,4.036748903307687,0.08783316579707734,0.7926322582128049,1.722792338105309e-05,0.00015546983522590597,8,4,16,2,64
395731,TRAIN,TRANSFORMER_LARGE_ENERGY,3,0.9319432814116828,0.001783646024737186,0.0038745607294584693,5.686163687031179,0.08783316579707734,0.7926322582128049,1.722792338105309e-05,0.00015546983522590597,8,4,16,2,64
395731,TRAIN,TRANSFORMER_LARGE_ENERGY,4,0.9176656454836398,0.001983275711070461,0.0042697806674688735,6.034235379572206,0.08783316579707734,0.7926322582128049,1.722792338105309e-05,0.00015546983522590597,8,4,16,2,64
395749,TRAIN,TRANSFORMER_LARGE_ENERGY,1,0.1151242023531267,0.0022604384501242816,0.007461300895101896,3.435448807715891,0.08783316579707734,0.7926322582128049,7.448985999946329e-06,6.722183517982104e-05,8,4,16,2,64
395749,TRAIN,TRANSFORMER_LARGE_ENERGY,2,-0.044511388438831956,0.002610212403849396,0.007885752733859022,4.11404190284022,0.08783316579707734,0.7926322582128049,7.448985999946329e-06,6.722183517982104e-05,8,4,16,2,64
395749,TRAIN,TRANSFORMER_LARGE_ENERGY,3,-0.13762279283819479,0.002840641862724501,0.008198124535330949,4.547077762470043,0.08783316579707734,0.7926322582128049,7.448985999946329e-06,6.722183517982104e-05,8,4,16,2,64
395749,TRAIN,TRANSFORMER_LARGE_ENERGY,4,-0.1421892338163031,0.0028401069855826435,0.008219348141666034,4.549727694315245,0.08783316579707734,0.7926322582128049,7.448985999946329e-06,6.722183517982104e-05,8,4,16,2,64
395756,TRAIN,TRANSFORMER_LARGE_ENERGY,1,0.9863519368622301,0.011417187723884665,0.023735571847184767,3.419517789256587,0.08783316579707734,0.7926322582128049,1.866462750879056e-05,0.00016843507480047794,8,4,16,2,64
395756,TRAIN,TRANSFORMER_LARGE_ENERGY,2,0.962394632857961,0.01801694277690891,0.03939749466687236,5.534892875199158,0.08783316579707734,0.7926322582128049,1.866462750879056e-05,0.00016843507480047794,8,4,16,2,64
395756,TRAIN,TRANSFORMER_LARGE_ENERGY,3,0.9317826875000791,0.0253727502534363,0.053060576023762684,7.7805281732814935,0.08783316579707734,0.7926322582128049,1.866462750879056e-05,0.00016843507480047794,8,4,16,2,64
